ean,title,brand,category,price,promo_price,available,seller_type
5038061100877,Tondeuse multifonctions PG4000 REMINGTON,REMINGTON,Beauté et Santé,49.99,,True,carrefour
5038061110401,Brosse soufflante AS8901 HYDRAluxe REMINGTON,REMINGTON,Beauté et Santé,69.99,,True,carrefour
5038061110456,Lisseur Hydraluxepro - S9001 - Blanc REMINGTON,REMINGTON,Beauté et Santé,79.99,,True,carrefour
5038061112795,Sèche-cheveux Coconut Smooth - D5901 - Rose REMINGTON,REMINGTON,Beauté et Santé,49.99,,True,carrefour
5038061112917,Lisseur Coconut Smooth S5901 REMINGTON,REMINGTON,Beauté et Santé,49.99,,True,carrefour
5038061138290,Brosse soufflante AS5901 REMINGTON,REMINGTON,Beauté et Santé,39.99,,True,carrefour
5038061140392,Lisseur Botanicals S5860 REMINGTON,REMINGTON,Beauté et Santé,59.99,,True,carrefour
5038061140446,Sèche-cheveux Botanicals AC5860 REMINGTON,REMINGTON,Beauté et Santé,49.99,,True,carrefour
5038061155587,Rasoir rechargeable R3002 Style Series Rotary Shaver R3 REMINGTON,REMINGTON,Beauté et Santé,49.99,,True,carrefour
5038061164688,Rasoir rechargeable XR1795 X9 Limitless X Rotary Shaver REMINGTON,REMINGTON,Beauté et Santé,139.99,,True,carrefour
5038061174670,Lisseur S8930 REMINGTON,REMINGTON,Beauté et Santé,99.99,,True,carrefour
5038061174700,Lisseur Air Styler 2 en 1 AIRvive AS8930 REMINGTON,REMINGTON,Beauté et Santé,129.99,,True,carrefour
5038061174731,Boucleur rotatif AIRvive CI8930 REMINGTON,REMINGTON,Beauté et Santé,99.99,,True,carrefour
5038061174762,Sèche-cheveux EC8930 REMINGTON,REMINGTON,Beauté et Santé,129.99,,True,carrefour
5060035707003,Ceinture de massage Zen Matterhom ZEN,ZEN,Beauté et Santé,99.99,,True,carrefour
5407005980101,Impédancemétre James WH HAEPI,HAEPI,Beauté et Santé,24.99,,True,carrefour
5407005980149,Pèse Personne Mécanique HAE-LEO HAEPI,HAEPI,Beauté et Santé,49.99,,True,carrefour
5407005980330,Manucure pédicure IRIS 3 en 1 HAEPI,HAEPI,Beauté et Santé,35.99,,True,carrefour
5407005980385,Miroir grossissant rechargeable BELLA HAEPI,HAEPI,Beauté et Santé,59.99,,True,carrefour
5410984083947,Appareil à manucure sèche ongle LAN-LA130513 LANAFORM,LANAFORM,Beauté et Santé,34.99,,True,carrefour
5996415036794,Tondeuse multifonctions WAHL,WAHL,Beauté et Santé,64.99,,True,carrefour
5996415036879,Tondeuse barbe Extreme Grip WAHL,WAHL,Beauté et Santé,34.99,,True,carrefour
5996415037272,Tondeuse cheveux Rapid Clip WAHL,WAHL,Beauté et Santé,44.99,,True,carrefour
6970229251702,Lampe de Luminothérapie TL30 BEURER,BEURER,Beauté et Santé,49.99,,True,carrefour
7500435206327,Tondeuse multifonctions BRAUN,BRAUN,Beauté et Santé,49.99,,True,carrefour
7500435206341,Tondeuse series x multifonctions - xt5100 BRAUN,BRAUN,Beauté et Santé,64.99,,True,carrefour
7500435225007,Epilateur électrique  Silk-épil 5 - SE 5-230  BRAUN,BRAUN,Beauté et Santé,109.99,,True,carrefour
7500435225090,Epilateur électrique  Silk-épil 7 - SE 7-081 -  BRAUN,BRAUN,Beauté et Santé,149.99,,True,carrefour
7500435225212,Epilateur électrique  Silk-épil 9 - SES 9-041 -  BRAUN,BRAUN,Beauté et Santé,164.99,,True,carrefour
7500435238410,Epilateur électrique  Silk-expert Pro 3 - PL3122 BRAUN,BRAUN,Beauté et Santé,389.99,,True,carrefour
7500435244978,Tondeuse barbe séries 3 beard trimmer bt3520 noir BRAUN,BRAUN,Beauté et Santé,44.99,,True,carrefour
7500435244992,Tondeuse barbe BT5520 BRAUN,BRAUN,Beauté et Santé,64.99,,True,carrefour
7500435245029,Tondeuse multifonctions MGK5540 BRAUN,BRAUN,Beauté et Santé,64.99,,True,carrefour
7640426990788,Sèche-cheveux Ionique - 2 vitesses - 4 températures - 1400W - OHM-RCY-7126EU OHMEX,OHMEX,Beauté et Santé,24.99,,True,carrefour
8006540841396,Hydropulseur avec 2 Refills Oxyjet Blanc et Bleu ORAL B,ORAL B,Beauté et Santé,84.99,,True,carrefour
8007403116323,Lisseur Myprosteam B28100 BELLISSIMA,BELLISSIMA,Beauté et Santé,29.99,,True,carrefour
8007403117269,Brosse soufflante GH18 1100 BELLISSIMA,BELLISSIMA,Beauté et Santé,32.99,,True,carrefour
8007403119560,Brosse Prodigy BELLISSIMA,BELLISSIMA,Beauté et Santé,249.99,,True,carrefour
8700216612258,Brosse à dents électrique SERIES FOREST GREEN ORA-IO2  BRAUN,BRAUN,Beauté et Santé,74.99,,True,carrefour
8700216612470,Brosses à dents électriques iO2 Duo Noir et Rose BRAUN,BRAUN,Beauté et Santé,124.99,,True,carrefour
8700216645300,Rasoir électrique Series 7 BRAUN,BRAUN,Beauté et Santé,229.99,,True,carrefour
8700216735575,Rasoir électrique Series 3 avec 1 sabot BRAUN,BRAUN,Beauté et Santé,49.99,,True,carrefour
8700216735742,Rasoir électrique Series 3 avec 3 sabots BRAUN,BRAUN,Beauté et Santé,89.99,,True,carrefour
8700216735896,Rasoir électrique Series 3+ BRAUN,BRAUN,Beauté et Santé,69.99,,True,carrefour
8700216931564,Brosse à dent électrique Enfant IO Kids stitch + Coffret de voyage ORAL-B,ORAL-B,Beauté et Santé,74.99,,True,carrefour
8700216963084,Epilateur rechargeable SilkEpil 5 SE5-000 - Blanc BRAUN,BRAUN,Beauté et Santé,64.99,,True,carrefour
8700216963121,Epilateur Electrique Filaire Silkepil 3031 - Rose et blanc BRAUN,BRAUN,Beauté et Santé,49.99,,True,carrefour
8700216963169,Epilateur SilkEpil 5 SE5-041 - Blanc BRAUN,BRAUN,Beauté et Santé,84.99,,True,carrefour
8700216963183,Epilateur rechargeable SilkEpil 7 7-011 BRAUN,BRAUN,Beauté et Santé,109.9,,True,carrefour
8700216963404,Epilateur SilkEpil 9 BRAUN,BRAUN,Beauté et Santé,149.99,,True,carrefour
8700216963527,Epilateur SilkEpil 9 Flex SES 9-060 BRAUN,BRAUN,Beauté et Santé,249.99,,True,carrefour
8710103859673,Tondeuse cheveux HC3505/15 PHILIPS,PHILIPS,Beauté et Santé,19.99,,True,carrefour
8710103897835,Tondeuse multifonctions HC5612/15 PHILIPS,PHILIPS,Beauté et Santé,35.99,,True,carrefour
8710103897903,Tondeuse cheveux HC7650/15 PHILIPS,PHILIPS,Beauté et Santé,79.99,,True,carrefour
8710103935476,Epilateur BRE700/00 PHILIPS,PHILIPS,Beauté et Santé,63.99,,True,carrefour
8710103961901,Sèche-cheveux BHD308/00 PHILIPS,PHILIPS,Beauté et Santé,25.99,,True,carrefour
8710103970316,Tondeuse cheveux Hairclipper Series 3000 PHILIPS,PHILIPS,Beauté et Santé,29.99,,True,carrefour
8712856071845,Epilateur INFF1PEUR002 SILK N,SILK N,Beauté et Santé,349.99,,True,carrefour
8720689002813,Brosse soufflante BHA530/00 PHILIPS,PHILIPS,Beauté et Santé,59.99,,True,carrefour
8720689007894,Rasoir électrique homme S7882/55 PHILIPS,PHILIPS,Beauté et Santé,169.99,,True,carrefour
8720689008082,Rasoir électrique homme S5898/35 PHILIPS,PHILIPS,Beauté et Santé,99.99,,True,carrefour
8720689008167,Rasoir s7886/35 PHILIPS,PHILIPS,Beauté et Santé,124.99,,True,carrefour
8720689008525,Rasoir S5898/79 PHILIPS,PHILIPS,Beauté et Santé,219.99,,True,carrefour
8720689011020,Rasoir électrique homme S5467/17 PHILIPS,PHILIPS,Beauté et Santé,89.99,,True,carrefour
8720689011037,Jet dentaire HX3826/31 PHILIPS,PHILIPS,Beauté et Santé,99.99,,True,carrefour
8720689017244,Epilateur Lumière Pulsée BRI924/00 PHILIPS,PHILIPS,Beauté et Santé,459.99,,True,carrefour
8720689018555,Rasoir électrique homme S3133/51 PHILIPS,PHILIPS,Beauté et Santé,59.99,,True,carrefour
8720689018609,Rasoir électrique homme S3244/12 PHILIPS,PHILIPS,Beauté et Santé,79.99,,True,carrefour
8720689019040,Rasoir électrique homme X3002/00 PHILIPS,PHILIPS,Beauté et Santé,49.99,,True,carrefour
